id,lang,text,date_time,lat,long
30927710,pt,Linda composiçao de azulejos exagonais #inspiraçao em Canoas https://t.co/iJ7pAnJhZE,2018-11-07 17:28:56,-29.92,-51.18
1003751623066300416,pt,"Liberdade cantou, bora pra home (@ Rua dos Andradas in Porto Alegre, RS) https://t.co/hzMWfBDLOy",2018-11-07 17:29:33,-30.02993151,-51.22870088
309980145,pt,"#Repost @lfranca
.
Sábado tem mega show no o opicocomedy e os ingressos estão acabando..... compre agora no… https://t.co/hjSuydu18J",2018-11-07 17:31:42,-30.0291,-51.2208
927348641467117570,pt,"""My Name is Now, Elza Soares"", de Elizabete Martins Campos, sessão do Clube de Cinema, sábado, dia 10/11/2018, às 1… https://t.co/wj9y0SUMLG",2018-11-07 17:31:45,-30.02152658,-51.16269147
30927710,pt,Mármore e Rosa ❤ #inspiraçao #instadecor em Canoas https://t.co/mOnGtT81jB,2018-11-07 17:34:30,-29.92,-51.18
1586814264,pt,"Vamos de direito hoje??? 
Algumas infrações de trânsito geram um processo de suspensão ao direito de dirigir e você… https://t.co/Tg02enZdlX",2018-11-07 17:36:07,-29.93491687,-51.16746465
349112432,pt,"Agora sim está pronta!!!
Bolsa maternidade tamanho médio.
Confeccionada em tecido, enchimento de manta de fibra de… https://t.co/45GxvI4Qf5",2018-11-07 17:36:10,-29.94557,-51.02182
359017810,pt,I'm at Linha 398 - Pinheiro in Porto Alegre https://t.co/sJgMwQqTld,2018-11-07 17:39:32,-30.05037502,-51.2038986
882362521126137856,pt,Cheguei,2018-11-07 17:39:47,-29.9951122,-51.1093639
882362521126137856,pt,Meu bory abriu no meio da rua que vergonha,2018-11-07 17:40:13,-29.9951122,-51.1093639
113340654,pt,Que tudo que você me deseja neste momento volte para você em dobro... porque eu sei que a gente só recebe de volta… https://t.co/9siJyzcx4j,2018-11-07 17:40:38,-30.07240864,-51.23226821
78285258,pt,"Em uma entrevista para uma rede de televisão, perguntaram para Tyson se era verdade o fato dele acordar às 04h00 da… https://t.co/FGYnTatupU",2018-11-07 17:42:59,-30.0291,-51.2208
1431846097,pt,"I'm at Oficina do Açaí - @oficinadoacai in Porto Alegre, RS https://t.co/HmB6aaNP5b",2018-11-07 17:43:47,-30.05468583,-51.22233259
237075710,pt,Ser referência na produção da saúde e bem estar do ser humano. em Centro Físico Corpus https://t.co/5hWtEsuz1o,2018-11-07 17:44:03,-29.93435632,-51.029657
104284730,pt,"I'm at Academia Qualidade de Vida in Porto Alegre, RS https://t.co/hbadVwCXFv",2018-11-07 17:48:14,-29.97785512,-51.18551815
55987805,pt,Qual foi a novidade do dia?,2018-11-07 17:51:20,-30.04826355,-51.22639187
55987805,pt,Um boato foi desvendado.,2018-11-07 17:51:47,-30.04771423,-51.22470555
818787847616524289,es,Novos usos para: porta revistas! 📚 #personalorganizer #amoorganizar #organizacao #menosemais #organizesemgastar… https://t.co/9k2NGVgBTi,2018-11-07 17:51:52,-30.0291,-51.2208
1107655070,pt,"I'm at Centro in Gravataí, RS https://t.co/sqz2O1mhb5",2018-11-07 17:52:42,-29.94189264,-50.99411077
703950139992514560,pt,Estou só pela minha casa e minha cama ba,2018-11-07 17:53:12,-30.0103963,-51.1935841
55987805,pt,Vocês irão comprar o Apple Watch normal ou o Nike+?,2018-11-07 17:53:54,-30.05047494,-51.22077836
221528570,pt,Scheffel. em Fundação Ernesto Frederico Scheffel https://t.co/yDWgGLiaND,2018-11-07 17:54:05,-29.6735305,-51.10956418
3846565329,pt,"I'm at Parada 76 in Gravataí, RS https://t.co/246BLycMBX",2018-11-07 17:55:13,-29.93258493,-51.01013311
46270313,en,"I'm at 208 in Porto Alegre, RS w/ @taisaneumann https://t.co/op8VYfkdaF",2018-11-07 17:56:30,-30.03544979,-51.22653755
3393107308,en,"I'm at Burger King in Cachoeirinha, RS https://t.co/AF9lMhqeBK",2018-11-07 17:57:11,-29.94860985,-51.09465404
28402552,pt,As cores do centro de Porto Alegre. em Cais Mauá https://t.co/EjtRxjb87p,2018-11-07 17:57:30,-30.03151271,-51.24030023
595016821,pt,"I'm at Edifício The Winner Business Center in Guaíba, Rio Grande do Sul https://t.co/NOMaP9COUr",2018-11-07 17:59:19,-30.10803499,-51.31568938
191318673,pt,"'evangélica' e 'reajuste' é tendência em #PortoAlegre

https://t.co/3HMFGRRajT https://t.co/jKCBkhexAL",2018-11-07 18:00:31,-30.0277,-51.2287
592035990,pt,"com nego kauê (@ Arte Tattoo in São Leopoldo, Rio Grande do Sul) https://t.co/EENqXVqDIz",2018-11-07 18:00:58,-29.74432,-51.15943
54346243,pt,"Sempre sonhei estar exatamente ali... atrás do gol.
Quando criança, ouvia os jogos e ficava imaginando como os repó… https://t.co/haC7ZVNAFY",2018-11-07 18:02:19,-30.0300999,-51.2323227
28402552,pt,Contraste das cores. em Cais Mauá https://t.co/Lyi02kwoLW,2018-11-07 18:03:00,-30.03151271,-51.24030023
18325569,it,"I'm at Confraria Do Pilates in Porto Alegre, Rio Grande do Sul https://t.co/mO29zyYS3E",2018-11-07 18:03:53,-30.04913224,-51.20729079
2334095081,pt,Positividade ajuda muito....✌😍 em Guaíba https://t.co/wG4cP6Hbvt,2018-11-07 18:06:00,-30.108459,-51.316864
82935074,pt,"I'm at Atacadão Dos Móveis in Porto Alegre, RS https://t.co/Nz9VzQVWXM",2018-11-07 18:09:07,-30.156047,-51.169196
379200367,pt,Acabou de publicar uma foto em Novo Hamburgo https://t.co/EedOTJcpKD,2018-11-07 18:09:17,-29.6844,-51.1302
122547598,en,"I'm at @SmartFitOficial in Porto Alegre, RS https://t.co/BmdDS0PAFH",2018-11-07 18:09:24,-30.03026924,-51.23336208
578416503,pt,"I'm at Trans África in Porto Alegre, RS https://t.co/XFvg0WYchn",2018-11-07 18:10:44,-30.05702591,-51.19657516
90733267,fr,"I'm at Academia Personnalité in Canoas, RS https://t.co/UTNA8bHX7c",2018-11-07 18:11:45,-29.9154661,-51.15426758
359017810,pt,"I'm at Centro Histórico in Porto Alegre, RS https://t.co/Eseu2sVp1H",2018-11-07 18:11:47,-30.028109,-51.22878
193070376,pt,"I'm at Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS) - @ifrs_poa in Porto Alegre,… https://t.co/jdLoknItfd",2018-11-07 18:12:54,-30.02651677,-51.22115637
488745024,pt,Olhando pro lado pq é modelo em Porto Alegre - Zona Sul https://t.co/1ACwyLs3vJ,2018-11-07 18:13:01,-30.15254582,-51.16434427
293785611,pt,"2/2 (@ UniRitter - Prédio 1 - Ciências Contábeis in Porto Alegre, Rio Grande Do Sul) https://t.co/r7lzFv83zf",2018-11-07 18:13:19,-30.03351629,-51.12246514
148880880,pt,"Quem gosta de aniversário como eu tem que comprar quatro dias seguidos hahaha🎈
Agradeço o carinho de todos que esti… https://t.co/iyv6aX2eW8",2018-11-07 18:13:47,-30.02631,-51.19651
232653522,es,"Sem legenda!!!!👅

#inesperado#natureza#corpoemmovimento#dosescavalaresdeadrenalina#tuyjo#nosotros2 em Porto Alegre,… https://t.co/oVJIE7Vhe0",2018-11-07 18:14:13,-30.0291,-51.2208
191318673,pt,"#aumentonão é tendência em #PortoAlegre

https://t.co/O2THJQS3xZ https://t.co/2HNDfLRDCw",2018-11-07 18:14:39,-30.0277,-51.2287
152828187,es,"I'm at Condomínio Guapuruvu in Porto Alegre, Rio Grande do Sul https://t.co/mplbEhkcoI",2018-11-07 18:16:14,-29.99969679,-51.09907226
299388653,pt,Trampo feito no @vianatag valeu msm mano! Vou estar tatuando com ele a partir de agr no sala1tattoo orçamentos é só… https://t.co/uwic4reiyt,2018-11-07 18:18:01,-29.76358806,-51.14921093
79061498,pt,Nossas reações são baseadas no que PERCEBEMOS e não na objetividade dos fatos! #EJA #inteligênciaemocional… https://t.co/kUuRBQJThx,2018-11-07 18:18:03,-29.94877,-51.171425
33449133,pt,"Lar - Viaduto da Conceição, Porto Alegre. #fotojornalismo #pretoebranco #blackandwhite #portoalegre em Viaduto da C… https://t.co/4ofEToZ8AH",2018-11-07 18:18:44,-30.02719229,-51.21957697
282117227,pt,"I'm at Dom Guilherme in São Leopoldo, Rio Grande do Sul https://t.co/lRz4nlGSex",2018-11-07 18:20:24,-29.78838567,-51.14476316
42336303,pt,"Atenção, PoA!!! Segunda eu estarei no velvetpole para um workshop babado. Espero vocês lá!!! 
Qualquer dúvida, vem… https://t.co/umN0dDheiS",2018-11-07 18:22:16,-30.0291,-51.2208
773317322253754368,ht,I'm at Vila Tereza https://t.co/cZQIHBwlJf,2018-11-07 18:23:29,-29.79016446,-51.13748033
851993508,pt,"I'm at Livraria Cultura in Porto Alegre, RS https://t.co/HeMXJfPkgg",2018-11-07 18:24:17,-30.02215661,-51.16249323
357801162,pt,"Vamo a luta 💪🙌 (@ CMPC Celulose Riograndense in Guaíba, RS) https://t.co/3tHyVe54iK",2018-11-07 18:27:15,-30.13256808,-51.3181677
628469922,pt,É daqui a pouco às 19:30 em Porto Alegre. Uma reunião exclusiva para quem se preocupa com a Salvação de sua Alma e… https://t.co/yLvphJz03f,2018-11-07 18:28:30,-30.02487323,-51.22068973
1003751623066300416,pt,"🙏🏼🙌🏼 (@ Bairro Formoza in Alvorada, RS) https://t.co/4eZy1rEjM9",2018-11-07 18:29:32,-30.005182,-51.059665
