id,lang,text,date_time,lat,long
199464393,es,"#toystory4 es ahora una tendencia en #Rosario

https://t.co/QLTcawLEEo https://t.co/ooRmdRKNTT",2018-11-12 11:09:20,-32.9468,-60.6393
199464393,es,"'alfredo' es ahora una tendencia en #Rosario

https://t.co/siwnOyWBaN https://t.co/xwqPTuII0y",2018-11-12 11:09:24,-32.9468,-60.6393
149526253,es,Finde con un Bombón 😘 #descanso #rosario en Riomio https://t.co/a1qK9bKMnm,2018-11-12 11:19:36,-32.93312818,-60.64616614
2374272366,en,"🌼 I'm beautiful 🌼 en Crespo, Entre Rios https://t.co/VC9ouhsqe3",2018-11-12 11:24:00,-32.02193,-60.30164
7.30929434077856E+017,es,"Cada 10 personas que te rodean en tu actividad laboral, cuantos tienen un smartphone conectado a Internet ? ✔
Y qué… https://t.co/muniBVzj9w",2018-11-12 11:29:09,-32.946649,-60.6429386
2500291297,es,Amigaaaaaa jajaa,2018-11-12 11:32:02,-30.5909498,-58.4640796
279686314,es,"31 semanas juntos mi niño hermoso😍😍😍💙💕 en Esperanza, Santa Fe https://t.co/ckaDil4D3n",2018-11-12 11:40:42,-31.44957,-60.92949
488588130,ca,"Algo de PATIN 2018 GDK 
efebesonido en Gödeken, Santa Fe, Argentina https://t.co/87dO9SpPYY",2018-11-12 11:44:16,-33.40070915,-61.84420521
2500291297,es,"Esta lindo para la siesta de a 2😏
Lastima que tengo que hacer el  resúmen poranga jaja😒😒",2018-11-12 11:44:44,-30.5905823,-58.4639228
305397943,es,"Buen comienzo de semana!!! 
El mundo es como un espejo... sonriele y te sonreira @alejandrosanz 😃 #Fams #Manada… https://t.co/V2Y0NmMOhN",2018-11-12 11:50:09,-32.9511,-60.6664
1103128015,es,Hija de tigre!!!!! Ja ja ja en Capitán Bermúdez https://t.co/AmBtCgQcRa,2018-11-12 11:58:57,-32.81836,-60.71563
251778826,es,Un poquito de lo que fue nuestro finde en #crespo #entrerios el finde que viene nos volvemos a ver el sabado 17 en… https://t.co/tWEy3Gj3q8,2018-11-12 11:59:18,-32.9511,-60.6664
2541854400,es,"Faltan 5 días...  
El mundo ya no volverá a ser el mismo.  
Descargate la app #iupix y preparate.  
#VamosTodos 💃 e… https://t.co/fPTNcRaIHu",2018-11-12 12:00:23,-30.32131,-61.24192
235213705,es,Acaba de publicar una foto en Bar Del Mar https://t.co/J5q3rkokzu,2018-11-12 12:07:20,-32.9394519,-60.6509591
2834268929,es,"≈23,3 km (intensidad 6/10, área 0.9/10)
https://t.co/OSmqKl32QM

(12/11/18 13:09) #Rosario https://t.co/1LmqBsHLf7",2018-11-12 12:09:25,-32.95233,-60.652271
1.00798501614255E+018,es,"👚💕 Vestido Camisa + Cintito [Opcional] 🌈🌈
.
.
.
.
.
P I N - U P ▪ Indumentaria ▪
#PinUp #Indumentaria #Rosario… https://t.co/x6YnOY9QRH",2018-11-12 12:13:31,-32.9511,-60.6664
151786473,es,"En La #Radio Haciendo Rock &amp; Games Junto Con Nuestro #Amigo #Musico @mariscocantor

#Rosario ( #Argentina )… https://t.co/D6XcbQz0Tu",2018-11-12 12:18:44,-32.86745153,-60.7258844
1584962514,es,"Muy feliz cumpleaños para esta cara de verga, espero que la pases muy lindo, te amo muchísimo amor, y siempre voy a… https://t.co/dm1mZwubrB",2018-11-12 12:22:19,-31.43996,-61.25776
170483952,es,"Faltan 5 días.. El mundo ya no volverá a ser el mismo.. Descargate la app #iupix y preparate. 
#VamosTodos 😎💣🌴🍻🌡🌞 e… https://t.co/9ou0nJAXCS",2018-11-12 12:25:39,-30.32131,-61.24192
199464393,es,"'léxico' es ahora una tendencia en #Rosario

https://t.co/HMc8LPtSN1 https://t.co/XuAfzZTVmr",2018-11-12 12:26:18,-32.9468,-60.6393
57421818,es,"Book XV Años - Melani - 📸📸
Fotografia: Damian Diaz Fotografia 
#15 #cumpleañosde15 #15ces #tubook #cumple15… https://t.co/0MZyGaepvw",2018-11-12 12:27:58,-34.265887,-62.7166455
199464393,es,"'acosaba', 'cirio' y 'específicamente' es ahora una tendencia en #Rosario

https://t.co/WCmOF47fQ3 https://t.co/nZyfR05QKp",2018-11-12 12:31:43,-32.9468,-60.6393
4229659085,es,😈😏 en Parque vernazza - Pueblo Esther https://t.co/Z28fauYS0t,2018-11-12 12:37:57,-33.080704,-60.554017
4271947997,es,"Imagina que puedes volar.

Pues deja de soñar, vuela con Aeracoop :) 

#graffiti #urbanart #arteurbano #rosario… https://t.co/M8J6htyYlt",2018-11-12 12:38:40,-32.9511,-60.6664
1498726458,es,El Trebol|| Volcó en la ruta: Un camionero venadense sufrió un fuerte accidente https://t.co/UYYjPDJmqc https://t.co/2wlzn9O0Da,2018-11-12 12:39:59,-33.9977897,-61.6039043
2447644154,es,"Y no me importa para donde vas... si te tengo por delantee❤Y cuando quieras caminar, 
no me importa donde vas, 
qui… https://t.co/KLsu8lMxJH",2018-11-12 12:40:29,-32.9511,-60.6664
199464393,es,"'disimular' es ahora una tendencia en #Rosario

https://t.co/XIwUT9YZWA https://t.co/Cgaavt1fv5",2018-11-12 12:40:46,-32.9468,-60.6393
199464393,es,"'creencia' es ahora una tendencia en #Rosario

https://t.co/nBd1XlILMC https://t.co/5paENvIlNE",2018-11-12 12:42:34,-32.9468,-60.6393
1470019142,es,"Cuando Matías, en el recreo elige leer #letgrindeeumeria , es que no estás haciendo las cosas mal. Gracias ssilvich… https://t.co/qnLdfZLNSd",2018-11-12 12:48:29,-32.9511,-60.6664
7.95989754487652E+017,es,"Prefiero la Simpleza del Ser Humano Sincero.
Aquel que muestra el alma, en silencio sin hacer alardes....
Como un g… https://t.co/VK4nipNwk8",2018-11-12 12:50:05,-32.9511,-60.6664
173599314,es,"Lo mismo siempre! Llueve y se inundan las rutas!⛈️☔😭🌧️ en Pujato, Santa Fe, Argentina https://t.co/mJzBQt3qCo",2018-11-12 12:51:46,-33.01709,-61.0397
2988543063,es,Quisiera saber si al pasar por ese agujero o hendija se terminarán  las tristezas. Los dolores y un mundo mejor!!!… https://t.co/gYV7mv96w8,2018-11-12 12:51:52,-32.734,-60.7418
7.95989754487652E+017,es,"Acaba de publicar una foto en Rosario, Santa Fe https://t.co/w6PKDdGoal",2018-11-12 12:52:36,-32.9511,-60.6664
7.95989754487652E+017,es,"Acaba de publicar una foto en Rosario, Santa Fe https://t.co/eCE3K89INJ",2018-11-12 12:55:22,-32.9511,-60.6664
9.30089154997899E+017,es,"❗ABIERTA LA INSCRIPCIÓN! 
En la carrera del @TecMultimedia aprenderás a producir y dirigir programas de TV en vivo,… https://t.co/3ON64As1w5",2018-11-12 12:55:33,-32.9511,-60.6664
1498726458,es,Córdoba||Creciente en el río Suquía. https://t.co/kWoHRG97fM https://t.co/7DEPLXXkdZ,2018-11-12 12:56:55,-33.9977897,-61.6039043
2988543063,es,Quisiera saber si al pasar por ese agujero o hendija se terminarán  las tristezas. Los dolores y un mundo mejor!!!… https://t.co/rEw9hYb1k4,2018-11-12 13:03:24,-32.734,-60.7418
2834268929,es,"≈32,5 km (intensidad 8/10, área 3/10)
https://t.co/OSmqKl32QM

(12/11/18 14:10) #Rosario https://t.co/vXBaKMDjgy",2018-11-12 13:10:06,-32.95233,-60.652271
7.81872240711393E+017,es,"A pesar de la lluvia de las últimas horas, sigue impecable el campo de juego del Coloso.
#HoyJuegaNewells… https://t.co/UPnSscyJO4",2018-11-12 13:11:26,-32.95554095,-60.66183576
3438996827,pt,"“Ano passado eu morri
Mas esse ano 
Eu num morro”
Foto: sklartobias em Camping BEHNE https://t.co/luo2ZS5Cvk",2018-11-12 13:13:54,-32.54681317,-59.0625
1498726458,es,Venado Tuerto||Prisión preventiva domiciliaria para el abogado Di Benedetto https://t.co/u4WnfrcvYR https://t.co/wSO5YZhNNW,2018-11-12 13:15:02,-33.9977897,-61.6039043
1553343037,es,"Encontra estos y otros modelos en nuestros perfil. $500 en San Lorenzo, Santa Fe https://t.co/hMf8Fx7KUr",2018-11-12 13:26:14,-32.734,-60.7418
1498726458,es,"El diputado Olmedo, involucrado en un choque fatal https://t.co/Fel5Go4E13 https://t.co/6HQBikxITA",2018-11-12 13:32:41,-33.9977897,-61.6039043
1498726458,es,Santa Fe||Avanza la investigación denominada “horas OSPE” https://t.co/fTsKJmt20Z https://t.co/hA7AhfQ1sE,2018-11-12 13:32:42,-33.9977897,-61.6039043
4005088079,es,😘❤ en Canela Fina https://t.co/J2kC5pUDks,2018-11-12 13:32:56,-32.94478749,-60.65514471
478971714,es,"Todo para mí. 🤤🤤 en Federal, Entre Rios https://t.co/Y7rGXw3icV",2018-11-12 13:42:05,-30.95557,-58.77955
183626440,es,"Ya tengo en mi manos los In Ears! 😎🤘

 auriculares_vio 

#auriculares #inears #retorno #sonido #music #bsas… https://t.co/visARrR4AD",2018-11-12 13:44:51,-32.9511,-60.6664
864994573,es,"Ahora #Tiempo en #Rosario Barrio Centro 
Temp.: 24.9°C
Hum.: 76%
S.T.: 25.4°C
Pres..: 995.9hPa
Viento: 17Km/h SE
Lluvia hoy: 8.1mm",2018-11-12 13:47:19,-32.95694444,-60.63555556
199464393,es,"'payaso' es ahora una tendencia en #Rosario

https://t.co/MZGHgatcBL https://t.co/owNmpKAoaz",2018-11-12 13:48:39,-32.9468,-60.6393
159950313,es,"Muchos vehículos de línea Audi no tienen un completo equipamiento de seguridad y confort, por eso en Machine tenemo… https://t.co/mYHI0myxoq",2018-11-12 13:52:58,-32.93384037,-60.66194428
9.60880694787535E+017,es,"Lunes de #recuerdos
@matiascasadey en @GalponDLaMusica en el año 2016, lindo lujo de fotografiarlos. en Galpón de l… https://t.co/nCCsYttIMh",2018-11-12 13:59:54,-32.94267403,-60.63209104
9.60880694787535E+017,es,"Lunes de #recuerdos
@matiascasadey en @GalponDLaMusica en el año 2016, lindo lujo de fotografiarlos. en Galpón de l… https://t.co/9SBwJTB8ep",2018-11-12 14:00:13,-32.94267403,-60.63209104
9.60880694787535E+017,es,"Lunes de #recuerdos
@matiascasadey en @GalponDLaMusica en el año 2016, lindo lujo de fotografiarlos.
#nikkor70_300… https://t.co/3tCbmHhz3n",2018-11-12 14:02:11,-32.94267403,-60.63209104
8.39231741114057E+017,es,"Realidad10 en Barrancas, Santa Fe, Argentina https://t.co/PNgASqKUnV",2018-11-12 14:08:03,-32.23222,-60.97836
541101538,es,"Una pequeña-gran persona. en Rosario, Santa Fe https://t.co/D5HecIjMT7",2018-11-12 14:08:18,-32.9511,-60.6664
2834268929,es,"Precipitación (intensidad 9/10, área 10/10)
https://t.co/OSmqKl32QM

(12/11/18 15:10) #Rosario https://t.co/vkcRJ1uTvZ",2018-11-12 14:10:52,-32.95233,-60.652271
541101538,es,"Cata en lugares 💛 en Rosario, Santa Fe https://t.co/dOocnIxp9v",2018-11-12 14:12:49,-32.9511,-60.6664
7.79324145159008E+017,es,Que bajón cuando realmente necesitas internet y el internet no anda. Te podes ir bien a la concha de la lora.,2018-11-12 14:14:01,-31.2332944,-59.9800408
3319470291,es,"Mal ahí por vos que no quieras tenerlo, mal ahí por mi que quiero que seas vos 🎭 en Victoria, Entre Rios https://t.co/qdJhLIzcfK",2018-11-12 14:30:19,-32.61692,-60.15117
8.55925559146238E+017,es,Lo fantástico de este negocio es conocer personas emprendedoras con ganas de salir adelante y ayudar a muchas más s… https://t.co/vXQKkUzI85,2018-11-12 14:37:16,-32.9511,-60.6664
244624633,es,"Llueve..
detrás de los cristales, llueve y llueve...
sobre los chopos medio deshojados, 
sobre los pardos tejados,… https://t.co/tOI1BlA0DF",2018-11-12 14:38:42,-32.734,-60.7418
199464393,es,"'balazo' es ahora una tendencia en #Rosario

https://t.co/UefK1ONaYC https://t.co/xt7HyFFZ0O",2018-11-12 14:42:59,-32.9468,-60.6393
736988797,es,"Claro que sí! SÁBADO 17/11 Te espero en WANAMA DISCO! ELISA - SANTA FE en Elisa, Santa Fe, Argentina https://t.co/lIPVGMnqtw",2018-11-12 14:49:48,-30.69572,-61.04491
159950313,es,"Muchos vehículos de línea Audi no tienen un completo equipamiento de seguridad y confort, por eso en Machine tenemo… https://t.co/3vicN1rgOP",2018-11-12 14:49:57,-32.93384037,-60.66194428
8.52277041634447E+017,pt,"meus dias sensíveis chegaram... agora é esperar uma semana de mudanças de humor, cólicas que mais parecem pregos te… https://t.co/r4b08E8arK",2018-11-12 14:50:24,-23.1617497,-45.9142687
173599314,es,"Poniéndole color y sabor a otra tarde de lluvia. 
Previa de oro examen!
#huaweip20lite #huaweiphoto #unicornio… https://t.co/8NL1SDOecD",2018-11-12 14:50:38,-32.9511,-60.6664
245064770,es,"“elige a la  persona que mire como si fueras magia...” 
(F. K.) en Rosario, Santa Fe https://t.co/KpbS153GrN",2018-11-12 14:59:57,-32.9511,-60.6664
7.79324145159008E+017,es,Muy rico todo pero me tengo que ir a trabajar 👋,2018-11-12 15:00:17,-31.2333045,-59.980032
245064770,es,un atardecer más... en Paseo Puerto Norte https://t.co/yHl4lPxhCm,2018-11-12 15:01:20,-32.9230999,-60.66358915
1241428934,es,"Naranjarte
🍊
🇪🇸Día 418 de la vuelta al mundo con nuestro proyecto ""Títeres y circo: un viaje por las escuelas del m… https://t.co/ZLtfMFcxOm",2018-11-12 15:06:15,-32.9511,-60.6664
2834268929,es,"Precipitación (intensidad 9/10, área 9/10)
https://t.co/OSmqKl32QM

(12/11/18 16:11) #Rosario https://t.co/5rWAL52EP8",2018-11-12 15:11:31,-32.95233,-60.652271
224453567,en,"broken clouds -&gt; thunderstorm with light rain
temperature down 23°C -&gt; 22°C
humidity up 88% -&gt; 94%
wind 15kmh -&gt; 12kmh",2018-11-12 15:17:38,-32.95,-60.66
243749999,es,"#hijaguadalupana #HijaDeMaria #consagración #renovacion #dia4 en Rosario, Santa Fe https://t.co/GW92pQA3BQ",2018-11-12 15:17:55,-32.9511,-60.6664
2508304123,es,"Extrañando la caravana con estos cuerpos , se los quiere hermanos👑 en Complejo Fulana https://t.co/jqH487MENQ",2018-11-12 15:20:40,-32.8078116,-60.7190043
900817880,es,Arrancamos el entrenamiento en el Villicum!!! Que Autódromo!!! en Rosario Racers Cafe https://t.co/Goj1wnqHcw,2018-11-12 15:28:04,-32.960087,-60.6461987
9.31370507445948E+017,es,"Que me critique mi madre que fue la que me dio la vida, El resto que se vaya a la mierda. en Esperanza, Santa Fe https://t.co/dNZukUAaIY",2018-11-12 15:34:45,-31.44957,-60.92949
306922408,es,"Feliz 96° Aniversario Celeste!!!
Un abrazo desde La Tapera. en Club Atletico El Porvenir Del Norte https://t.co/dHAET9symQ",2018-11-12 15:39:11,-32.8773281,-61.02245915
9.88429838598975E+017,es,"Cuando afuera está oscuro y #llueve, en la ventana de nuestra #oficina aparece esto. ☀️🏖😉♻️💡💻

When outside is dark… https://t.co/qU0v7BIPRA",2018-11-12 15:50:16,-32.9245175,-60.6657263
3028168929,es,"Disfrute total! 
simposionacionaldemaquillaje en Rosario, Santa Fe https://t.co/dlR5YMcBhI",2018-11-12 15:50:31,-32.9511,-60.6664
23453328,es,"Final jornada de rodaje de #cocinandoideas
#federicofoxpeluqueria #maquillaje #peluqueria en Mercado del Patio https://t.co/3DJlN0PVcd",2018-11-12 15:51:26,-32.93990699,-60.66940912
3028168929,es,"Disfrute total! 
simposionacionaldemaquillaje en Rosario, Santa Fe https://t.co/dlR5YLV0qa",2018-11-12 15:52:38,-32.9511,-60.6664
144680161,es,"Los buñuelos de ""la Rita"" (mi santa y genia madre!) siempre son el plato épico en días de lluvia! Ni te imaginas lo… https://t.co/4ObA2zwQgf",2018-11-12 15:54:51,-31.67122,-61.7617
305397943,es,"Efeméride del día de ayer 
#Repost sanzefemerides (get_repost)
・・・
#EfeméridesSanzeras 🗓

Un día como hoy,… https://t.co/5CQlkEMBNg",2018-11-12 15:56:22,-32.9511,-60.6664
305397943,es,"#Repost sanzefemerides (get_repost)
・・・
#EfeméridesSanzeras 🗓  Un día como hoy, @AlejandroSanz lanzaba el DVD de la… https://t.co/bW5I1sv8ML",2018-11-12 15:58:08,-32.9511,-60.6664
7.22405633719452E+017,ca,🌴💙 en Parque nacional El Palmar https://t.co/Ml4ogcHjDg,2018-11-12 16:01:17,-31.85305556,-58.3225
145454333,es,"Gracias....
RIP #stanlee ... 

#marvel en Rosario, Santa Fe https://t.co/YNVYGkb9xp",2018-11-12 16:01:50,-32.9511,-60.6664
